host_id,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,accommodates,bathrooms,bedrooms,beds,amenities,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,NumberOfVerfication,govermentIdentification,numberofamentities
2480898,35,2,88,7/1/2020,406,1,173,5/28/2012,within a day,80%,86%,t,1,1,"['email', 'phone', 'google', 'reviews', 'jumio', 'government_id']",t,t,2,15,0,1,"{Wifi,Kitchen,""Free street parking"",""Hot tub"",Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,Iron,""Laptop-friendly workspace"",""Self check-in"",Keypad,""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""BBQ grill"",""Patio or balcony"",""Garden or backyard"",""Beach essentials"",""Luggage dropoff allowed"",""Long term stays allowed""}",30,2,2,30,30,2,30,23,53,83,36,98,10,10,10,10,10,10,f,6,no,38
44151438,35,1,1,1/22/2020,16,1,0,9/14/2015,within a day,100%,100%,f,0,0,"['email', 'phone', 'reviews', 'jumio', 'government_id', 'work_email']",t,t,2,1,1,1,"{TV,""Cable TV"",Wifi,""Free street parking"",Heating,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Hot water"",""Bed linens"",Microwave,""Long term stays allowed"",""Shower gel"",""Trash can""}",1125,1,2,1125,1125,11,1125,0,0,0,1,100,10,10,10,10,10,10,t,6,no,20
142968133,36,1,128,6/14/2020,378,1,0,7/28/2017,within a few hours,80%,99%,t,1,1,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f,2,1,1,1,"{TV,Wifi,Kitchen,""Smoking allowed"",""Free street parking"",Heating,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",Bathtub,""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",""Pocket wifi"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed"",""Host greets you""}",6,1,2,1125,1125,11,1125,0,0,0,51,98,10,10,10,10,10,10,t,8,yes,35
161520022,37,1,0,,,1,0,12/6/2017,N/A,N/A,100%,f,1,1,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f,1,1,1,1,"{Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Heating,Washer,Dryer,""Smoke alarm"",""First aid kit"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,Iron,""Laptop-friendly workspace"",""Hot water"",""Patio or balcony""}",90,1,1,1125,1125,1,1125,0,0,0,0,,,,,,,,t,6,yes,17
31461940,38,1,2,5/7/2018,6,1,0,4/18/2015,N/A,N/A,N/A,f,3,3,"['email', 'phone', 'reviews', 'offline_government_id', 'kba', 'selfie', 'government_id']",t,t,1,1,1,1,"{TV,Wifi,Kitchen,""Free parking on premises"",Breakfast,""Free street parking"",Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Self check-in"",Keypad,""Hot water"",""Luggage dropoff allowed""}",1125,1,1,1125,1125,1,1125,0,0,0,0,100,10,10,10,10,10,10,t,7,yes,21
23553543,380,1,0,,,2,0,11/10/2014,N/A,N/A,N/A,f,2,2,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t,2,1,1,1,"{Wifi,Kitchen,""Indoor fireplace"",Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""Fire extinguisher"",Essentials,Shampoo,""Hair dryer"",Iron,""Laptop-friendly workspace"",""Hot water""}",7,1,1,7,7,1,7,0,0,0,0,,,,,,,,f,5,no,15
303939955,40,7,8,1/13/2020,9,2,55,10/22/2019,N/A,N/A,95%,f,2,2,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f,1,1,1,1,"{Wifi,Kitchen,""Free street parking"",Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""Fire extinguisher"",Essentials,Hangers,Iron,""Laptop-friendly workspace"",""Hot water"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Garden or backyard"",""Trash can""}",30,7,7,1125,1125,7,1125,0,25,55,8,95,10,10,10,10,10,10,t,7,yes,23
303939955,40,3,6,1/14/2020,73,2,24,10/22/2019,N/A,N/A,95%,f,2,2,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f,1,1,1,1,"{TV,Wifi,Kitchen,""Free street parking"",""Smoke alarm"",""Carbon monoxide alarm"",""Fire extinguisher"",Essentials,Hangers,Iron,""Laptop-friendly workspace"",""Hot water"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Stove,""Patio or balcony"",""Garden or backyard"",""Trash can""}",30,3,3,1125,1125,3,1125,0,0,24,6,93,9,9,10,9,10,10,t,7,yes,21
13900863,40,30,0,,,9,0,4/4/2014,within an hour,94%,98%,t,2,2,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,2,1,1,1,"{TV,Wifi,Kitchen,""Free parking on premises"",Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",""Private living room""}",1125,30,30,1125,1125,30,1125,0,0,0,0,,,,,,,,t,5,no,15
59080450,42,2,40,7/5/2020,234,1,50,2/16/2016,within an hour,75%,97%,t,1,1,"['email', 'phone', 'offline_government_id', 'government_id']",t,f,2,1,1,1,"{Wifi,""Air conditioning"",""Free parking on premises"",""Free street parking"",Heating,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",Essentials,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Self check-in"",Lockbox,""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Refrigerator,""Single level home"",""Trash can""}",15,2,2,15,15,2,15,8,20,50,22,95,10,9,10,10,10,10,f,4,yes,22
30075242,42,7,3,8/5/2019,23,1,238,3/26/2015,N/A,N/A,100%,f,1,1,"['email', 'phone', 'facebook', 'jumio', 'offline_government_id', 'government_id']",t,t,2,1,1,1,"{TV,Wifi,""Air conditioning"",Kitchen,""Free street parking"",""Indoor fireplace"",Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",""Private living room"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Luggage dropoff allowed"",""Long term stays allowed""}",90,7,7,90,90,7,90,0,0,0,1,100,10,10,10,10,10,10,f,6,yes,34
401936,45,2,193,2/11/2020,176,2,165,2/20/2011,a few days or more,40%,39%,f,2,2,"['email', 'phone', 'reviews', 'kba']",t,t,2,1,1,1,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke alarm"",""First aid kit"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",""Hot water"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony""}",1825,2,2,1825,1825,2,1825,1,26,56,8,97,10,9,10,10,10,10,f,4,no,31
36357770,45,1,44,3/7/2020,192,1,0,6/21/2015,within an hour,100%,96%,t,1,1,"['email', 'phone', 'jumio', 'offline_government_id', 'government_id']",t,f,2,1,1,1,"{TV,Wifi,""Free street parking"",""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Host greets you""}",25,1,1,25,25,1,25,0,0,0,11,99,10,10,10,10,10,10,f,5,yes,16
23132906,45,29,1,3/31/2020,25,1,77,10/30/2014,within a few hours,80%,100%,f,0,0,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'government_id']",t,f,1,1,1,1,"{Wifi,""Air conditioning"",Kitchen,""Free street parking"",""Indoor fireplace"",Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",""Fire extinguisher"",""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",Bathtub,""Room-darkening shades"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""Luggage dropoff allowed"",""Long term stays allowed"",""Cleaning before checkout"",""Host greets you"",""Baking sheet"",""Trash can""}",1125,29,29,1125,1125,29,1125,17,47,77,1,100,10,10,10,10,10,10,t,7,yes,36
10432853,46,2,29,8/30/2018,86,1,0,12/4/2013,N/A,N/A,N/A,f,1,1,"['email', 'phone', 'reviews', 'jumio', 'government_id', 'work_email']",t,t,2,1,1,1,"{Wifi,Kitchen,Breakfast,""Pets live on this property"",Dog(s),""Free street parking"",Heating,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",""Self check-in"",Lockbox,""Private entrance"",""Hot water"",""Coffee maker"",""Luggage dropoff allowed""}",21,2,2,1125,1125,2,1125,0,0,0,0,99,10,10,10,10,10,10,f,6,no,23
29999383,47,1,3,7/30/2019,18,1,89,3/25/2015,a few days or more,0%,0%,f,1,1,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id']",t,f,2,1,1,1,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Elevator,""Free street parking"",Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""translation missing: enhosting_amenity_49"",""translation missing: enhosting_amenity_50"",""Hot water"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove}",1125,1,1,1125,1125,1,1125,29,59,89,1,93,8,9,10,10,10,9,f,7,yes,27
56007346,47,2,13,10/15/2018,3,2,0,1/25/2016,N/A,N/A,N/A,f,2,2,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']",t,f,2,1,1,1,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Breakfast,""Indoor fireplace"",Heating,""Family/kid friendly"",""Smoke alarm"",""Carbon monoxide alarm"",Essentials,Shampoo,Hangers,""Hair dryer"",""Hot water"",Other}",30,2,2,1125,1125,2,1125,0,0,0,0,100,10,10,10,10,10,10,t,6,yes,17
55555219,48,30,14,2/4/2020,38,2,111,1/21/2016,within an hour,100%,97%,t,3,3,"['email', 'phone', 'reviews', 'kba']",t,f,1,1,1,1,"{TV,Wifi,""Air conditioning"",Kitchen,""Free street parking"",""Indoor fireplace"",Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",""Fire extinguisher"",Essentials,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",Bathtub,""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""Patio or balcony"",""Luggage dropoff allowed"",""Long term stays allowed"",""Host greets you"",""Baking sheet"",""Trash can"",""Bread maker""}",60,30,30,1125,1125,30,1125,0,0,0,2,93,9,9,10,9,9,9,f,4,no,39
401936,50,2,153,12/19/2019,134,2,272,2/20/2011,a few days or more,40%,39%,f,2,2,"['email', 'phone', 'reviews', 'kba']",t,t,2,1,1,1,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Free street parking"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke alarm"",""First aid kit"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",""Hot water"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony""}",1825,2,2,1825,1825,2,1825,8,28,58,3,96,10,9,10,10,10,10,f,4,no,31
10100202,50,1,148,9/6/2019,194,2,176,11/18/2013,N/A,N/A,94%,t,2,2,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'kba', 'government_id']",t,t,2,1,1,1,"{TV,""Cable TV"",Wifi,Kitchen,""Pets live on this property"",Dog(s),Cat(s),""Other pet(s)"",""Free street parking"",Heating,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",""Private entrance"",""Hot water"",Refrigerator,""Dishes and silverware"",Other}",20,1,1,20,20,1,20,0,0,0,1,97,10,10,10,10,10,10,f,7,yes,23
6411406,50,3,1,6/13/2015,2,1,0,5/15/2013,N/A,N/A,N/A,f,1,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,f,1,1,1,1,"{TV,Internet,Wifi,Kitchen,""Free parking on premises"",Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",Essentials}",14,3,3,14,14,3,14,0,0,0,0,100,10,10,10,10,10,10,f,5,no,10
1757294,50,3,26,7/26/2020,191,1,55,2/15/2012,within an hour,100%,97%,t,1,1,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",t,t,2,1,1,1,"{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",""Pets allowed"",""Pets live on this property"",Dog(s),""Free street parking"",""Indoor fireplace"",Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",""Self check-in"",""Smart lock"",""Private living room"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Garden or backyard""}",28,3,3,1125,1125,3,1125,12,42,55,20,99,10,9,10,10,10,10,t,6,no,40
44720110,50,1,1,7/21/2018,4,1,362,9/21/2015,N/A,N/A,0%,f,1,1,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'kba', 'government_id']",t,f,1,1,1,1,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Pets live on this property"",Dog(s),""Free street parking"",Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",Essentials,Shampoo,""Hot water"",""Host greets you""}",1125,1,1,1125,1125,1,1125,27,57,87,0,100,10,10,10,10,10,10,f,7,yes,18
62487497,50,2,83,7/6/2020,16,1,90,3/11/2016,within an hour,100%,96%,t,1,1,"['email', 'phone', 'google', 'reviews', 'jumio', 'government_id']",t,t,2,1,1,1,"{Wifi,Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""translation missing: enhosting_amenity_50"",""Self check-in"",Lockbox,""Private entrance"",Bathtub,""Room-darkening shades"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""Beach essentials"",""Luggage dropoff allowed""}",7,2,2,7,7,2,7,30,60,90,13,97,10,10,10,10,10,10,f,6,no,32
66828381,50,2,33,2/18/2019,109,1,0,4/11/2016,N/A,N/A,N/A,f,1,1,"['email', 'phone', 'facebook', 'reviews', 'offline_government_id', 'selfie', 'government_id']",t,f,2,1,1,1,"{TV,Wifi,Kitchen,""Pets live on this property"",Dog(s),""Free street parking"",""Indoor fireplace"",Heating,Washer,Dryer,""Smoke alarm"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Self check-in"",Keypad,""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""BBQ grill"",""Patio or balcony"",""Beach essentials""}",10,2,2,10,10,2,10,0,0,0,0,99,10,10,10,10,10,10,t,7,yes,34
146330109,50,1,5,10/13/2019,18,1,0,8/16/2017,N/A,N/A,33%,f,1,1,"['email', 'phone', 'facebook', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f,2,1,1,1,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Smoking allowed"",Heating,""Suitable for events"",Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",Essentials,Shampoo,Hangers,Iron,""Private living room""}",5,1,1,5,5,1,5,0,0,0,1,76,8,9,10,9,10,7,t,8,yes,18
9381614,50,2,48,7/24/2020,205,1,48,10/12/2013,within an hour,100%,100%,t,1,1,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id']",t,t,2,1,1,1,"{TV,Wifi,""Air conditioning"",""Free street parking"",Heating,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",""Self check-in"",Lockbox,""Private entrance"",""Baby bath"",""Babysitter recommendations"",""Pack â€™n Play/travel crib"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Garden or backyard""}",14,2,2,14,14,2,14,10,23,48,14,99,10,10,10,10,10,10,f,6,yes,30
40681946,50,1,8,5/27/2019,49,2,0,8/6/2015,within an hour,100%,90%,f,2,2,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t,2,1,1,1,"{Wifi,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",""Private living room"",""Private entrance""}",31,1,1,31,31,1,31,0,0,0,0,93,9,10,9,10,9,9,f,5,no,12
203422609,50,2,1,11/19/2019,12,1,0,7/19/2018,N/A,N/A,100%,f,2,2,"['email', 'phone', 'offline_government_id', 'government_id']",t,f,2,1,1,1,"{TV,Wifi,""Air conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",Essentials,""Lock on bedroom door"",""Laptop-friendly workspace"",""Hot water""}",1125,2,2,1125,1125,2,1125,0,0,0,1,100,10,10,10,10,10,10,t,4,yes,13
41929113,500,1,1,3/22/2017,2,1,0,8/19/2015,N/A,N/A,N/A,f,1,1,"['phone', 'reviews']",t,f,2,15,1,1,"{Wifi,""Air conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""Laptop-friendly workspace"",""translation missing: enhosting_amenity_49"",""translation missing: enhosting_amenity_50""}",1125,1,1,1125,1125,1,1125,0,0,0,0,100,10,10,10,10,10,10,f,2,no,11
10100202,52,1,161,3/8/2020,319,2,128,11/18/2013,N/A,N/A,94%,t,2,2,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'kba', 'government_id']",t,t,2,1,1,1,"{Wifi,""Air conditioning"",Kitchen,""Pets live on this property"",Dog(s),Cat(s),""Other pet(s)"",""Free street parking"",Heating,""Smoke alarm"",""Carbon monoxide alarm"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",""translation missing: enhosting_amenity_49"",""translation missing: enhosting_amenity_50"",""Hot water"",""Coffee maker"",Refrigerator,""Dishes and silverware"",""Host greets you""}",1125,1,1,1125,1125,1,1125,0,0,0,19,98,10,10,10,10,10,10,f,7,yes,24
18684280,52,5,0,,,1,0,7/22/2014,N/A,N/A,N/A,f,1,1,"['email', 'phone', 'reviews', 'jumio', 'government_id', 'work_email']",t,t,1,1,1,1,"{TV,""Cable TV"",Internet,Wifi,Kitchen,""Free parking on premises"",Washer,Dryer,""Smoke alarm"",""Laptop-friendly workspace""}",70,5,5,70,70,5,70,0,0,0,0,,,,,,,,f,6,no,10
3444357,52,1,25,10/9/2017,59,1,0,9/1/2012,N/A,N/A,N/A,f,1,1,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id']",t,t,2,1,1,1,"{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Pets allowed"",Heating,Washer,Dryer,""Smoke alarm"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",""translation missing: enhosting_amenity_49"",""translation missing: enhosting_amenity_50""}",31,1,1,31,31,1,31,0,0,0,0,99,10,10,10,10,10,10,f,6,no,19
151471478,52,1,27,5/5/2019,154,1,0,9/21/2017,N/A,N/A,N/A,t,1,1,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f,4,1,1,2,"{TV,Wifi,""Air conditioning"",Kitchen,Heating,""Smoke alarm"",""Carbon monoxide alarm"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",""Private living room"",""Bed linens"",""Ethernet connection"",""Host greets you""}",20,1,1,20,20,1,20,0,0,0,0,99,10,10,10,10,10,10,f,7,yes,17
24600303,55,31,66,3/16/2020,244,2,79,12/7/2014,within a few hours,100%,98%,t,2,2,"['email', 'phone']",t,f,2,1,1,1,"{Wifi,""Pets live on this property"",Dog(s),""Free street parking"",Heating,""Smoke alarm"",""Carbon monoxide alarm"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Laptop-friendly workspace"",""Private entrance"",""Bed linens"",""Extra pillows and blankets"",Refrigerator,""Dishes and silverware"",""Patio or balcony"",""Beach essentials"",""Luggage dropoff allowed"",""Long term stays allowed""}",120,31,31,120,120,31,120,20,50,79,16,98,10,10,10,10,10,10,f,2,no,21
56751015,55,1,7,7/15/2018,27,1,0,1/30/2016,N/A,N/A,N/A,f,1,1,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identit",t,f,3,1,1,1,"{Wifi,Kitchen,""Free parking on premises"",""Pets live on this property"",Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,Iron}",1125,1,1,1125,1125,1,1125,0,0,0,0,100,10,10,10,10,10,10,f,9,yes,13
40681946,55,1,65,7/5/2020,352,2,176,8/6/2015,within an hour,100%,90%,f,2,2,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t,2,1,1,1,"{Wifi,Kitchen,""Paid parking off premises"",Gym,""Free street parking"",Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",Essentials,Hangers,""Hair dryer"",""Private living room"",""Hot water"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",Oven,Stove,""Single level home"",""Long term stays allowed"",""Cleaning before checkout"",""Host greets you""}",30,1,1,30,30,1,30,26,56,86,32,97,10,10,10,10,10,10,f,5,no,25
