host_id,price,number_of_reviews,calculated_host_listings_count,availability_365,host_since_days,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,,host_identity_verified,accommodates,bathrooms,bedrooms,beds,avg_rm,availability_30,availability_60,availability_90,number_of_reviews_ltm,instant_bookable,NumberOfVerfication,govermentIdentification,numberofamentities
124777991,89,52,2,111,1315,f,2,2,t,1,f,3,1,1,3,1.666666667,0,12,42,31,t,8,yes,36
34460513,89,29,6,24,1995,t,6,6,t,1,f,2,1,1,1,1,22,24,24,27,t,6,yes,30
43349223,89,2,34,181,1896,t,14,14,t,1,t,4,1,1,2,1.333333333,23,53,83,2,t,7,yes,38
8875994,89,0,17,346,2614,t,17,17,t,1,t,3,1,1,2,1.333333333,11,41,71,0,t,7,yes,33
4359648,90,53,1,330,2895,t,1,1,t,1,f,3,1,1,1,1,3,25,55,25,t,7,yes,31
140513091,90,0,2,58,1216,f,1,1,t,1,f,4,2,2,2,2,3,28,58,0,f,4,yes,17
14018659,900,1,1,180,2411,f,1,1,t,1,t,6,2,3,3,2.666666667,30,60,90,0,t,5,no,19
22398857,910,0,1,88,2224,f,0,0,t,1,f,10,2,3,5,3.333333333,28,58,88,0,t,2,no,13
5901435,95,117,1,179,2770,f,2,2,t,1,t,2,1,1,1,1,29,59,89,3,f,5,no,36
54135913,95,189,1,67,1768,t,1,1,t,1,t,2,1,0,1,0.666666667,10,16,16,51,t,4,no,34
8875994,95,30,17,1,2614,t,17,17,t,1,t,3,1,1,2,1.333333333,1,1,1,7,f,7,yes,42
19651023,95,7,1,0,2289,f,1,1,t,1,t,2,1,1,1,1,0,0,0,0,f,7,yes,14
5671771,95,136,4,10,2786,t,7,7,t,1,f,3,1,1,2,1.333333333,0,0,10,48,t,9,yes,53
5671771,95,140,4,31,2786,t,7,7,t,1,f,3,1,1,2,1.333333333,7,7,31,43,t,9,yes,46
7325135,95,28,2,0,2685,t,2,2,t,1,f,2,1,1,1,1,0,0,0,0,f,8,yes,31
322044,95,40,1,87,3617,t,1,1,t,1,f,2,1,1,1,1,27,57,87,37,f,9,yes,15
8875994,95,13,17,178,2614,t,17,17,t,1,t,2,1,0,1,0.666666667,1,1,1,9,t,7,yes,32
63163613,96,248,1,142,1703,t,1,1,t,1,t,2,1,1,1,1,9,24,52,33,f,5,no,35
228287030,97,98,3,34,714,t,3,3,t,1,f,6,2,2,2,2,4,14,34,51,t,2,no,25
129954033,97,54,6,155,1280,t,7,7,t,1,f,5,1,1,1,1,6,26,56,54,t,6,yes,30
96702700,98,106,3,159,1509,t,3,3,t,1,f,3,1,1,1,1,9,39,69,28,t,7,yes,37
12573882,99,146,1,0,2452,t,2,2,t,1,t,4,1,1,2,1.333333333,0,0,0,18,t,7,yes,42
83112506,99,13,1,0,1585,f,1,1,t,1,f,2,1,1,1,1,0,0,0,1,f,7,yes,36
156086844,99,6,16,329,1115,t,17,17,t,1,f,2,1,1,2,1.333333333,0,24,54,2,t,9,yes,34
156086844,99,11,16,356,1115,t,17,17,t,1,f,3,1,1,2,1.333333333,21,51,81,1,t,9,yes,35
156086844,99,6,16,352,1115,t,17,17,t,1,f,2,1,1,2,1.333333333,17,47,77,1,t,9,yes,34
34460513,99,65,6,1,1995,t,6,6,t,1,f,3,1,1,1,1,1,1,1,18,t,6,yes,37
67985714,99,11,2,20,1668,t,2,2,t,1,t,2,1,0,2,1,0,0,0,2,f,6,no,39
17850692,99,0,7,207,2318,t,7,7,t,1,t,2,1,,1,1,0,0,0,0,f,6,yes,14
62293152,999,19,2,89,1709,f,3,3,t,1,t,3,1,1,1,1,29,59,89,0,f,6,no,14
102279443,120,122,1,322,1471,t,2,2,t,1,f,6,1,2,5,2.666666667,1,26,56,17,t,7,yes,41
138547343,120,81,1,171,1227,t,3,3,t,1,f,4,1,2,2,1.666666667,22,52,82,18,t,9,yes,30
56551718,140,144,1,165,1750,t,1,1,t,1,t,6,1,2,4,2.333333333,19,46,76,55,t,5,no,33
44136341,240,172,2,243,1886,t,2,2,t,1,t,10,45,4,4,17.66666667,15,42,72,41,f,9,yes,50
44136341,750,3,2,0,1886,t,2,2,t,1,t,14,45,4,4,17.66666667,0,0,0,0,t,9,yes,46
27268865,89,271,2,54,2107,t,16,16,t,1,f,2,1,1,1,1,2,25,54,30,t,8,yes,26
4237644,100,0,3,0,2909,t,3,3,t,1,t,2,1,1,1,1,0,0,0,0,f,4,no,31
71212216,100,0,1,365,1648,f,1,1,t,1,t,2,1,4,4,3,30,60,90,0,t,7,no,15
287019125,100,4,2,178,451,f,0,0,t,1,f,4,15,1,3,6.333333333,28,58,88,4,f,2,no,30
172563683,107,109,1,36,1007,t,1,1,t,1,t,4,1,2,2,1.666666667,13,16,36,31,f,8,yes,41
111987545,108,0,31,337,1395,f,56,56,t,1,f,6,1,2,3,2,17,47,77,0,t,6,yes,31
252324728,109,0,1,0,592,f,1,1,t,1,f,6,3,3,3,3,0,0,0,0,t,4,yes,18
34476470,110,7,4,364,1995,f,9,9,t,1,f,2,1,1,1,1,30,60,90,4,f,3,no,38
314478096,115,0,1,0,344,f,0,0,t,1,f,6,2,3,4,3,0,0,0,0,f,2,no,22
2806365,115,1,2,1,3055,t,1,1,t,1,t,5,1,2,4,2.333333333,1,1,1,1,t,4,no,43
43032498,120,5,1,0,1900,f,1,1,t,1,t,5,2,2,2,2,0,0,0,0,f,5,no,27
803861,120,8,2,114,3412,f,2,2,t,1,t,6,1,2,2,1.666666667,0,0,25,8,f,9,yes,38
90151341,130,23,4,0,1549,t,4,4,t,1,f,8,1,2,4,2.333333333,0,0,0,23,f,5,no,26
357131387,139,0,1,353,117,f,1,1,t,1,f,8,3,4,4,3.666666667,23,48,78,0,f,4,yes,25
9287441,150,18,1,132,2593,f,1,1,t,1,t,4,1,2,2,1.666666667,23,53,83,5,f,7,no,31
4459810,150,0,1,0,2883,f,1,1,t,1,t,2,1,1,1,1,0,0,0,0,f,4,no,13
190107894,150,6,1,0,910,f,2,2,t,1,f,4,2,2,2,2,0,0,0,0,f,2,no,24
34476470,150,0,4,179,1995,f,9,9,t,1,f,4,2,2,2,2,30,60,90,0,f,3,no,20
76574177,150,16,1,5,1618,t,1,1,t,1,t,6,15,3,4,7.333333333,5,5,5,13,f,5,no,40
264854732,160,6,1,0,533,f,1,1,t,1,f,4,1,1,2,1.333333333,0,0,0,5,f,2,no,16
14129678,199,0,1,0,2408,f,1,1,t,1,t,7,2,3,3,2.666666667,0,0,0,0,f,6,no,32
2044077,200,44,6,188,3148,t,6,6,t,1,t,6,2,3,4,3,12,37,65,21,f,8,no,52
61181691,200,4,1,0,1716,f,1,1,t,1,f,2,1,1,1,1,0,0,0,1,f,5,yes,23
12710492,200,4,1,1,2448,f,1,1,t,1,f,4,1,2,2,1.666666667,0,0,0,4,t,8,yes,19
8336938,207,24,34,254,2638,t,40,40,t,1,f,2,1,0,1,0.666666667,13,42,72,12,t,8,yes,40
27973098,230,3,1,301,2094,f,2,2,t,1,t,4,2,2,2,2,0,1,26,0,t,5,no,34
17800026,240,79,1,365,2319,f,1,1,t,1,t,7,2,3,1,2,30,60,90,0,f,5,no,24
104267707,329,77,2,167,1455,f,7,7,t,1,t,10,3,4,5,4,19,47,77,39,t,6,no,31
33282685,400,0,1,0,2010,f,1,1,t,1,f,6,25,2,2,9.666666667,0,0,0,0,f,4,no,20
261191102,400,60,1,272,551,t,1,1,t,1,f,8,25,4,4,11,1,7,16,48,f,6,yes,36
30320445,425,18,1,308,2053,f,1,1,t,1,f,8,3,4,5,4,15,43,69,6,t,5,no,43
6412997,430,23,2,175,2738,t,2,2,t,1,t,6,2,3,4,3,6,12,13,5,f,6,yes,42
62603007,50,0,1,0,1706,f,0,0,t,1,t,3,1,0,2,1,0,0,0,0,f,6,no,12
26274987,60,7,1,2,2125,f,0,0,t,1,f,4,1,1,1,1,0,1,2,6,f,2,no,43
66274311,65,14,1,53,1680,t,1,1,t,1,t,2,1,2,1,1.333333333,17,47,53,2,f,4,no,34
319876525,66,29,1,151,326,t,0,0,t,1,f,2,1,1,1,1,9,34,61,29,f,6,yes,32
286656505,69,7,1,0,453,f,1,1,t,1,f,2,1,1,1,1,0,0,0,7,t,4,yes,20
12098633,75,11,3,147,2468,t,3,3,t,1,t,2,1,0,1,0.666666667,0,27,57,4,f,4,no,34
116270589,75,206,1,54,1368,f,1,1,t,1,f,2,1,1,1,1,0,24,54,35,t,6,yes,16
57438183,79,7,1,0,1743,f,0,0,t,1,f,2,1,1,1,1,0,0,0,7,f,4,yes,27
7879515,85,207,1,219,2660,t,1,1,t,1,t,4,1,1,2,1.333333333,5,31,54,32,t,5,no,44
90151341,89,9,4,34,1549,t,4,4,t,1,f,4,1,2,2,1.666666667,26,34,34,9,f,5,no,26
146679909,90,0,1,0,1182,f,1,1,t,1,f,4,15,2,4,7,0,0,0,0,f,2,no,21
3533284,99,157,2,169,2984,t,3,3,t,1,f,2,1,0,1,0.666666667,19,49,79,52,f,7,yes,32
36447408,99,3,1,0,1970,f,1,1,t,1,t,6,1,3,3,2.333333333,0,0,0,3,t,4,no,41
3533284,99,56,2,152,2984,t,3,3,t,1,f,2,1,0,1,0.666666667,6,32,62,56,f,7,yes,37
82919172,1120,0,1,250,1586,f,1,1,t,1,f,8,25,4,4,11,0,0,0,0,f,1,no,33
104309976,10000,15,78,54,1454,f,449,449,t,1,t,4,1,1,2,1.333333333,15,45,54,15,t,9,yes,29
72790067,100,1,1,146,1639,f,0,0,t,1,t,4,1,2,3,2,1,26,56,1,f,6,yes,37
41828860,109,256,1,66,1913,t,1,1,t,1,f,2,1,0,1,0.666666667,15,44,66,118,f,4,yes,38
91404462,110,17,1,329,1542,t,1,1,t,1,t,2,1,1,1,1,0,24,54,3,f,5,no,17
22166049,120,181,3,361,2230,t,3,3,t,1,t,5,1,1,1,1,26,56,86,26,f,5,no,36
140952106,120,29,1,149,1214,t,0,0,t,1,f,3,1,1,2,1.333333333,16,31,59,29,t,5,yes,33
45775192,124,0,1,0,1866,f,1,1,t,1,t,5,2,2,2,2,0,0,0,0,t,7,yes,30
151301611,125,11,2,118,1150,t,2,2,t,1,f,4,1,0,2,1,2,15,41,7,t,7,yes,34
231997888,125,1,2,0,691,t,2,2,t,1,f,3,1,1,2,1.333333333,0,0,0,0,f,2,no,30
159941248,129,2,1,0,1084,f,1,1,t,1,f,4,2,2,2,2,0,0,0,0,t,3,no,39
8336938,134,37,34,346,2638,t,40,40,t,1,f,2,1,0,1,0.666666667,17,47,77,9,t,8,yes,40
104824254,137,136,1,47,1451,t,1,1,t,1,f,6,2,2,3,2.333333333,4,17,47,31,f,7,yes,47
2225669,140,9,2,0,3122,f,2,2,t,1,t,4,1,2,2,1.666666667,0,0,0,9,f,4,no,35
100799398,140,15,1,85,1482,t,0,0,t,1,f,2,1,0,1,0.666666667,25,55,85,14,f,3,no,25
120642359,145,164,1,172,1339,t,1,1,t,1,f,3,1,1,1,1,12,12,12,38,t,8,yes,54
340212711,145,0,1,177,253,f,0,0,t,1,f,4,2,2,2,2,10,10,10,0,t,2,no,18
237245961,149,1,1,85,665,f,0,0,t,1,f,4,1,1,2,1.333333333,4,4,4,1,t,4,yes,45
83817282,150,112,1,343,1582,f,2,2,t,1,f,4,1,1,8,3.333333333,11,38,68,29,f,7,yes,54
169160903,150,83,1,213,1026,t,1,1,t,1,f,6,2,2,3,2.333333333,0,2,27,40,f,5,yes,33
36886716,150,3,1,136,1965,f,0,0,t,1,t,8,2,3,5,3.333333333,1,16,46,3,t,4,no,27
8534462,150,5,109,0,2631,f,1081,1081,t,1,t,2,1,1,1,1,0,0,0,5,t,9,yes,18
8534462,150,2,109,127,2631,f,1081,1081,t,1,t,2,1,1,1,1,8,29,59,2,t,9,yes,18
8534462,150,1,109,136,2631,f,1081,1081,t,1,t,2,1,1,1,1,8,38,68,1,t,9,yes,18
8534462,150,1,109,0,2631,f,1081,1081,t,1,t,2,1,1,1,1,0,0,0,1,t,9,yes,19
8534462,150,0,109,1,2631,f,1081,1081,t,1,t,2,1,1,1,1,1,1,1,0,t,9,yes,18
8534462,150,4,109,134,2631,f,1081,1081,t,1,t,2,1,1,1,1,10,36,66,4,t,9,yes,18
8534462,150,0,109,62,2631,f,1081,1081,t,1,t,2,1,1,1,1,0,0,0,0,t,9,yes,18
8534462,150,0,109,140,2631,f,1081,1081,t,1,t,2,1,1,1,1,12,42,72,0,t,9,yes,18
8534462,150,0,109,11,2631,f,1081,1081,t,1,t,2,1,1,1,1,11,11,11,0,t,9,yes,19
32431221,169,15,1,346,2021,f,2,2,t,1,t,6,25,2,2,9.666666667,11,41,71,7,t,5,no,44
168015371,169,61,1,177,1032,t,1,1,t,1,t,6,15,2,2,6.333333333,9,9,9,11,t,4,yes,46
295242098,169,26,1,359,424,f,0,0,t,1,f,7,1,2,3,2,27,57,84,26,t,2,no,44
8336938,173,75,34,238,2638,t,40,40,t,1,f,2,1,0,1,0.666666667,4,26,56,37,t,8,yes,42
7245568,175,155,1,53,2690,f,39,39,t,1,f,10,2,4,7,4.333333333,0,0,0,24,t,6,yes,44
232202862,179,7,1,264,689,f,1,1,t,1,f,5,1,3,3,2.333333333,24,54,84,2,f,2,no,29
9213806,179,1,1,259,2597,f,10,10,t,1,f,6,15,2,2,6.333333333,9,9,9,1,f,5,yes,20
35004952,180,21,3,71,1988,t,5,5,t,1,f,7,2,3,3,2.666666667,13,42,71,21,t,6,yes,32
158469702,190,2,1,0,1096,f,1,1,t,1,f,4,2,2,2,2,0,0,0,0,t,5,yes,16
8336938,196,39,34,326,2638,t,40,40,t,1,f,4,1,1,2,1.333333333,0,27,57,11,t,8,yes,42
193530257,198,3,1,57,892,t,1,1,t,1,f,6,2,2,2,2,0,2,2,3,t,8,yes,26
2740315,199,114,1,178,3062,t,1,1,t,1,t,6,1,2,2,1.666666667,0,0,0,9,f,5,no,51
17168667,199,154,3,1,2334,t,6,6,t,1,t,8,2,4,5,3.666666667,1,1,1,16,f,4,no,54
57264437,199,2,1,0,1744,f,1,1,t,1,t,6,2,2,2,2,0,0,0,0,f,7,yes,11
97400634,2490,30,1,1,1504,t,1,1,t,1,f,6,1,3,3,2.333333333,1,1,1,20,t,4,yes,29
80368367,200,43,1,336,1599,t,1,1,t,1,t,6,25,4,5,11.33333333,15,45,75,8,f,6,no,34
97340031,200,0,1,0,1504,f,0,0,t,1,t,8,2,4,4,3.333333333,0,0,0,0,f,7,no,19
8336938,207,68,34,338,2638,t,40,40,t,1,f,2,1,0,1,0.666666667,9,39,69,26,t,8,yes,44
8534462,210,1,109,156,2631,f,1081,1081,t,1,t,4,2,2,2,2,28,58,88,1,t,9,yes,18
8534462,210,1,109,146,2631,f,1081,1081,t,1,t,4,2,2,2,2,18,48,78,1,t,9,yes,18
8534462,210,0,109,153,2631,f,1081,1081,t,1,t,4,2,2,2,2,25,55,85,0,t,9,yes,18
8534462,210,0,109,152,2631,f,1081,1081,t,1,t,4,2,2,2,2,24,54,84,0,t,9,yes,18
8534462,210,0,109,146,2631,f,1081,1081,t,1,t,4,2,2,2,2,18,48,78,0,t,9,yes,18
143017908,215,36,1,0,1203,f,1,1,t,1,f,5,1,3,3,2.333333333,0,0,0,0,t,3,no,24
7881064,225,56,1,357,2660,t,2,2,t,1,t,6,2,2,4,2.666666667,22,52,82,5,f,4,no,25
48030851,225,71,1,24,1836,f,1,1,t,1,t,8,25,3,4,10.66666667,0,0,24,0,f,5,no,29
89524483,225,87,1,230,1553,f,2,2,t,1,t,7,25,3,5,11,18,21,21,10,f,6,no,34
75282294,225,4,1,0,1625,f,1,1,t,1,t,5,2,3,3,2.666666667,0,0,0,0,f,5,no,26
10001687,225,2,1,0,2556,f,1,1,t,1,t,8,2,3,3,2.666666667,0,0,0,0,t,4,no,28
151459081,244,7,2,0,1149,t,2,2,t,1,f,10,3,5,6,4.666666667,0,0,0,2,t,3,no,42
48621638,249,9,1,0,1830,f,1,1,t,1,f,5,1,2,3,2,0,0,0,0,f,8,yes,20
151301611,249,6,2,24,1150,t,2,2,t,1,f,6,1,2,3,2,18,24,24,4,t,7,yes,31
50541403,250,2,1,0,1805,f,1,1,t,1,f,2,2,1,1,1.333333333,0,0,0,0,t,2,no,22
64834499,250,85,1,61,1690,t,1,1,t,1,f,8,2,3,4,3,5,31,61,31,t,2,no,37
29519411,250,1,2,164,2067,f,5,5,t,1,t,4,1,1,2,1.333333333,28,58,88,1,f,7,no,20
11803055,275,6,1,149,2478,f,1,1,t,1,f,5,2,3,3,2.666666667,13,43,59,4,f,4,no,35
5612220,280,11,4,365,2789,f,4,4,t,1,t,6,1,3,4,2.666666667,30,60,90,6,f,5,no,30
349871481,280,0,1,147,152,f,1,1,t,1,t,6,2,2,3,2.333333333,2,27,57,0,f,4,yes,36
105715708,283,45,1,192,1443,f,0,0,t,1,t,13,2,4,7,4.333333333,0,0,0,0,f,5,yes,21
19072509,295,156,1,339,2299,t,1,1,t,1,t,6,1,3,3,2.333333333,8,34,64,30,f,7,no,27
34606416,299,7,1,107,1993,f,1,1,t,1,f,6,2,3,4,3,22,46,46,7,f,3,no,27
74651815,299,20,1,173,1628,f,10,10,t,1,f,8,3,4,4,3.666666667,24,54,84,3,f,5,yes,48
51464175,299,3,1,83,1794,f,1,1,t,1,f,4,2,3,2,2.333333333,23,53,83,1,f,7,no,24
38933025,299,1,1,0,1943,f,1,1,t,1,f,6,2,3,3,2.666666667,0,0,0,0,f,2,no,16
1028043,300,3,37,342,3365,f,44,44,t,1,f,7,2,4,4,3.333333333,7,37,67,2,f,7,yes,28
47215124,300,3,1,286,1848,f,0,0,t,1,f,6,1,2,3,2,3,3,11,3,f,4,no,29
31991928,300,1,5,53,2027,f,12,12,t,1,f,10,2,4,7,4.333333333,0,0,0,1,t,6,yes,31
104267707,329,10,2,171,1455,f,7,7,t,1,t,12,35,6,6,15.66666667,24,51,81,10,t,6,no,32
25298219,349,0,1,0,2146,f,1,1,t,1,t,7,35,4,4,14.33333333,0,0,0,0,f,4,no,20
2043762,350,22,3,216,3148,t,4,4,t,1,t,6,25,3,4,10.66666667,0,0,0,5,t,5,no,43
4159209,350,4,1,0,2919,f,1,1,t,1,t,8,2,4,4,3.333333333,0,0,0,0,f,7,no,17
179663605,350,4,1,112,968,f,1,1,t,1,f,8,2,4,4,3.333333333,0,0,0,4,f,2,no,46
39079760,37,3,1,0,1942,f,1,1,t,1,f,2,1,1,1,1,0,0,0,3,f,7,no,22
2043762,375,22,3,162,3148,t,4,4,t,1,t,6,25,3,3,10.33333333,7,7,7,8,t,5,no,45
6688389,399,20,1,162,2721,t,0,0,t,1,f,16,2,4,10,5.333333333,17,43,73,20,t,7,no,53
37987371,400,16,1,364,1953,f,1,1,t,1,t,4,2,2,2,2,29,59,89,1,f,6,no,20
91019352,450,107,2,312,1545,t,3,3,t,1,f,12,35,5,6,15.33333333,15,32,62,32,t,10,yes,39
173874838,450,44,1,122,999,t,1,1,t,1,f,8,3,4,6,4.333333333,24,54,84,11,f,5,yes,44
255294499,490,9,1,339,580,f,1,1,t,1,f,8,2,3,4,3,5,35,65,7,f,4,yes,54
96303584,494,96,2,316,1512,t,2,2,t,1,t,12,2,4,8,4.666666667,17,38,55,23,f,6,no,38
253519338,500,62,2,308,587,t,2,2,t,1,t,8,25,4,4,11,4,20,40,43,t,7,yes,42
110185428,500,0,2,0,1406,f,2,2,t,1,f,6,2,3,3,2.666666667,0,0,0,0,f,4,yes,21
85696894,500,1,1,322,1572,f,0,0,t,1,f,6,3,3,4,3.333333333,3,17,47,1,f,5,yes,46
89028785,55,4,1,0,1556,f,1,1,t,1,t,2,1,2,2,1.666666667,0,0,0,0,t,5,no,27
46003304,58,2,1,0,1863,f,1,1,t,1,f,3,15,2,1,6,0,0,0,0,f,3,no,16
26141,65,174,3,64,4135,t,4,4,t,1,t,2,1,1,2,1.333333333,7,35,64,60,f,7,yes,37
151459081,65,89,2,34,1149,t,2,2,t,1,f,3,1,1,1,1,6,6,34,22,t,3,no,38
130172391,650,6,1,0,1279,t,2,2,t,1,f,10,2,4,5,3.666666667,0,0,0,0,t,5,yes,33
52089448,699,15,1,303,1786,f,1,1,t,1,t,8,3,3,3,3,4,4,28,5,t,8,yes,40
231997888,72,26,2,0,691,t,2,2,t,1,f,3,1,1,2,1.333333333,0,0,0,12,f,2,no,32
26323846,75,70,1,338,2125,t,2,2,t,1,t,2,1,1,1,1,18,35,63,11,f,4,no,15
96303584,75,8,2,338,1512,t,2,2,t,1,t,2,1,1,1,1,6,33,63,2,f,6,no,32
16912042,775,13,9,361,2340,f,8,8,t,1,f,14,1,3,8,4,28,56,86,13,f,8,yes,51
82180707,79,69,5,51,1590,f,5,5,t,1,f,2,1,0,1,0.666666667,0,21,51,10,t,3,no,33
82180707,79,38,5,68,1590,f,5,5,t,1,f,2,1,0,1,0.666666667,12,38,68,16,t,3,no,33
82180707,79,15,5,54,1590,f,5,5,t,1,f,2,1,0,1,0.666666667,0,24,54,8,t,3,no,29
82180707,79,14,5,58,1590,f,5,5,t,1,f,2,1,0,1,0.666666667,2,28,58,7,t,3,no,31
6388958,795,12,2,298,2739,f,2,2,t,1,t,14,4,5,6,5,13,34,61,0,f,5,no,24
18847926,80,3,1,0,2302,f,2,2,t,1,t,3,1,1,2,1.333333333,0,0,0,0,t,7,yes,20
29519411,800,43,2,84,2067,f,5,5,t,1,t,10,2,3,3,2.666666667,0,22,52,0,f,7,no,56
111987545,82,13,31,1,1395,f,56,56,t,1,f,4,2,2,2,2,1,1,1,6,t,6,yes,29
1450178,85,99,1,28,3272,t,1,1,t,1,t,3,1,1,2,1.333333333,6,13,28,39,t,6,no,26
3737028,89,82,1,82,2963,t,1,1,t,1,t,2,1,0,1,0.666666667,22,52,82,19,t,6,no,24
82180707,89,12,5,47,1590,f,5,5,t,1,f,2,1,0,1,0.666666667,0,17,47,9,t,3,no,28
19347312,895,0,1,179,2294,f,0,0,t,1,f,14,45,5,7,19,29,59,89,0,t,4,no,33
7559349,90,34,2,48,2674,t,1,1,t,1,t,4,15,2,2,6.333333333,12,42,48,6,f,6,no,40
10175136,95,33,1,302,2548,t,2,2,t,1,f,2,1,1,1,1,1,2,27,9,f,7,no,35
91019352,95,71,2,314,1545,t,3,3,t,1,f,3,1,0,2,1,0,13,43,9,t,10,yes,34
197583169,95,76,1,22,873,t,1,1,t,1,f,2,1,0,1,0.666666667,0,0,0,33,t,7,yes,26
22868294,99,1,2,27,2212,f,2,2,t,1,f,2,1,1,1,1,0,0,0,0,f,9,yes,23
167638585,100,80,1,340,1034,f,1,1,t,1,f,4,1,1,2,1.333333333,13,35,65,26,f,7,yes,54
44785982,160,33,1,0,1879,f,2,2,t,1,f,10,25,3,6,11.33333333,0,0,0,25,t,5,yes,51
19241477,195,2,1,112,2296,t,2,2,t,1,t,9,2,3,4,3,0,0,23,2,f,7,yes,49
213776280,200,15,1,1,799,t,5,5,t,1,f,6,2,4,6,4,1,1,1,12,t,3,no,29
246277705,300,0,1,173,622,f,1,1,t,1,f,4,1,1,1,1,24,54,84,0,t,2,no,18
152187939,49,108,5,66,1143,f,5,5,t,1,f,10,25,4,5,11.33333333,17,39,60,30,f,4,yes,29
32633895,75,7,1,0,2019,f,1,1,t,1,t,2,2,2,2,2,0,0,0,0,t,6,no,43
216461384,95,14,1,39,784,t,1,1,t,1,f,3,1,1,1,1,15,15,39,4,f,7,yes,38
10251942,109,39,3,288,2544,t,2,2,t,1,t,4,1,1,2,1.333333333,6,6,13,22,f,5,no,40
10251942,109,19,3,342,2544,t,2,2,t,1,t,3,1,1,2,1.333333333,7,37,67,19,f,5,no,43
19308647,200,117,4,22,2295,f,5,5,t,1,t,10,2,4,7,4.333333333,0,0,0,15,t,4,no,35
766039,265,5,8,54,3422,t,8,8,t,1,t,4,2,2,2,2,0,24,54,0,f,6,yes,42
2238362,275,6,2,0,3121,f,4,4,t,1,t,8,3,4,4,3.666666667,0,0,0,4,f,5,no,25
766039,295,36,8,147,3422,t,8,8,t,1,t,6,2,3,5,3.333333333,7,27,57,12,t,6,yes,50
766039,295,3,8,57,3422,t,8,8,t,1,t,4,2,2,3,2.333333333,7,27,57,2,f,6,yes,37
10251942,329,0,3,324,2544,t,2,2,t,1,t,8,2,3,6,3.666666667,0,19,49,0,f,5,no,25
2238362,55,12,2,0,3121,f,4,4,t,1,t,2,1,0,1,0.666666667,0,0,0,7,f,5,no,24
263808418,59,50,1,150,538,t,1,1,t,1,f,3,1,0,1,0.666666667,18,48,75,42,f,2,no,25
85182676,80,35,1,141,1575,t,1,1,t,1,f,4,1,1,2,1.333333333,11,22,52,17,f,4,yes,32
89545684,100,0,1,0,1553,f,1,1,t,1,t,4,1,1,3,1.666666667,0,0,0,0,t,5,no,21
128108896,110,7,1,114,1293,t,0,0,t,1,f,8,2,2,4,2.666666667,0,0,25,7,t,4,yes,32
38565184,129,0,3,0,1947,f,3,3,t,1,f,3,1,1,1,1,0,0,0,0,f,4,no,15
266049232,154,2,20,346,528,f,114,114,t,1,f,2,1,0,2,1,28,58,88,2,t,6,yes,20
266049232,154,0,20,346,528,f,114,114,t,1,f,2,1,0,1,0.666666667,28,58,88,0,t,6,yes,20
266049232,166,0,20,346,528,f,114,114,t,1,f,4,1,1,3,1.666666667,28,58,88,0,t,6,yes,20
14994681,175,3,1,274,2386,f,1,1,t,1,f,8,2,3,3,2.666666667,0,25,55,2,t,3,no,32
266049232,183,1,20,346,528,f,114,114,t,1,f,4,1,1,2,1.333333333,28,58,88,1,t,6,yes,20
266049232,183,0,20,346,528,f,114,114,t,1,f,2,1,1,1,1,28,58,88,0,t,6,yes,20
266049232,183,0,20,346,528,f,114,114,t,1,f,4,1,1,2,1.333333333,28,58,88,0,t,6,yes,21
135855402,200,17,1,335,1242,t,1,1,t,1,t,9,2,2,3,2.333333333,4,30,60,3,f,4,yes,49
266049232,211,0,20,346,528,f,114,114,t,1,f,6,1,2,3,2,28,58,88,0,t,6,yes,20
266049232,211,0,20,345,528,f,114,114,t,1,f,4,2,2,2,2,27,57,87,0,t,6,yes,20
266049232,211,0,20,346,528,f,114,114,t,1,f,6,1,2,4,2.333333333,28,58,88,0,t,6,yes,20
58337393,213,0,5,74,1736,f,15,15,t,1,f,9,25,4,5,11.33333333,0,8,38,0,t,8,yes,29
59050622,220,5,1,0,1731,f,1,1,t,1,t,6,25,3,4,10.66666667,0,0,0,0,t,9,yes,16
38565184,99,0,3,0,1947,f,3,3,t,1,f,2,1,1,1,1,0,0,0,0,f,4,no,16
9878622,1000,0,1,89,2562,f,1,1,t,1,t,6,3,3,3,3,30,60,89,0,f,5,no,17
164162711,1400,1,1,344,1053,f,0,0,t,1,f,10,45,6,6,19,9,39,69,1,f,4,yes,21
18362144,1500,0,1,253,2308,f,1,1,t,1,f,8,45,3,4,17.33333333,18,22,30,0,f,3,no,22
34837701,1780,0,1,0,1990,f,1,1,t,1,f,10,45,5,6,18.66666667,0,0,0,0,f,4,no,25
816767,100,44,1,325,3410,f,1,1,t,1,t,6,2,3,3,2.666666667,8,34,64,16,t,5,no,40
82971461,100,8,1,0,1585,f,1,1,t,1,t,4,25,2,3,10,0,0,0,0,t,8,no,39
71016371,100,2,2,0,1649,f,1,1,t,1,t,4,2,2,2,2,0,0,0,2,t,6,no,18
11370874,105,2,1,0,2492,f,1,1,t,1,t,4,1,1,2,1.333333333,0,0,0,0,f,5,no,17
80261977,110,80,1,136,1599,t,1,1,t,1,f,2,1,1,1,1,1,16,46,23,f,3,no,29
50250351,115,5,1,0,1808,f,1,1,t,1,t,4,1,1,1,1,0,0,0,0,f,5,no,24
219919721,115,22,1,259,764,f,1,1,t,1,f,2,1,1,1,1,20,50,80,10,f,4,yes,27
