host_id,price,number_of_reviews,calculated_host_listings_count,availability_365,host_since_days,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,accommodates,bathrooms,bedrooms,beds,avg_rm,availability_30,availability_60,availability_90,number_of_reviews_ltm,instant_bookable,NumberOfVerfication,govermentIdentification,numberofamentities
119199624,50,21,1,0,1346,t,1,t,t,3,1,1,1,1,0,0,0,21,t,4,yes,33
17033287,55,13,1,353,2335,f,2,t,t,1,1,1,1,1,19,49,79,0,f,4,no,32
90694765,60,107,1,158,1545,t,1,t,f,2,1,1,1,1,8,38,68,32,t,6,yes,31
73851541,60,14,3,330,1631,f,5,t,t,1,15,1,1,5.666666667,0,25,55,6,t,8,yes,50
27107058,65,1,4,0,2108,f,4,t,t,4,1,1,2,1.333333333,0,0,0,0,f,6,no,30
356417504,70,0,1,45,119,f,1,t,f,2,1,1,2,1.333333333,10,24,38,0,t,1,no,21
192133276,75,0,2,0,897,f,2,t,f,1,0,1,1,0.666666667,0,0,0,0,f,3,yes,21
240316116,75,1,1,164,648,f,1,t,f,1,1,0,0,0.333333333,15,45,75,1,f,4,yes,23
257443499,75,0,2,364,568,f,2,t,f,2,1,1,1,1,29,59,89,0,t,2,no,30
21415396,80,51,1,208,2247,t,0,t,t,2,1,1,1,1,0,0,0,7,t,5,no,38
192133276,83,2,2,0,897,f,2,t,f,2,1,1,1,1,0,0,0,0,f,3,yes,22
247279955,88,4,1,208,615,t,1,t,f,1,1,1,1,1,0,27,57,3,f,2,no,28
74482078,90,0,1,0,1627,f,1,t,f,1,1,1,1,1,0,0,0,0,f,2,no,15
257443499,95,7,2,174,568,f,2,t,f,2,1,1,2,1.333333333,29,59,84,7,t,2,no,35
105537393,150,0,1,0,1442,f,1,t,f,2,1,1,1,1,0,0,0,0,t,2,no,7
200239871,32,2,1,0,859,f,9,t,f,3,1,1,1,1,0,0,0,0,t,5,yes,34
160117191,100,5,1,30,1080,f,0,t,f,2,1,1,1,1,30,30,30,5,t,2,no,10
143400805,110,55,2,336,1199,t,3,t,t,2,1,1,1,1,8,31,61,12,t,7,yes,46
290924550,175,0,2,365,435,f,1,t,f,2,1,1,1,1,30,60,90,0,f,6,yes,16
141150589,200,1,1,89,1211,f,0,t,f,1,1,1,1,1,30,60,89,0,f,3,no,23
290924550,200,0,2,359,435,f,1,t,f,2,1,1,1,1,24,54,84,0,f,6,yes,23
82980493,250,0,1,0,1583,f,0,t,f,2,15,1,1,5.666666667,0,0,0,0,t,2,no,23
94836570,33,4,1,237,1520,t,1,t,f,1,1,1,0,0.666666667,0,0,0,3,t,6,yes,25
162415519,36,6,1,101,1064,f,1,t,f,1,1,1,0,0.666666667,6,6,6,3,f,3,no,33
3263970,37,68,2,334,3009,t,3,t,t,2,1,1,1,1,0,29,59,22,f,5,no,27
2457695,38,39,2,96,3092,t,2,t,f,4,1,1,1,1,30,60,90,1,f,9,yes,53
127526494,39,16,5,86,1295,t,5,t,f,1,1,1,1,1,26,56,86,7,f,3,no,21
5984903,40,7,2,222,2763,f,2,t,t,1,1,1,1,1,0,13,43,1,f,9,yes,33
5984903,40,4,2,114,2763,f,2,t,t,1,1,1,1,1,0,0,25,0,f,9,yes,20
3263970,40,70,2,165,3009,t,3,t,t,2,1,1,1,1,15,45,75,14,f,5,no,37
127526494,40,6,5,87,1295,t,5,t,f,1,1,1,1,1,27,57,87,0,t,3,no,24
210352325,40,15,3,0,815,t,4,t,f,1,1,1,1,1,0,0,0,9,f,6,yes,31
16004699,45,54,3,208,2360,t,3,t,t,1,1,1,1,1,0,0,0,13,f,4,no,45
127526494,45,8,5,334,1295,t,5,t,f,1,15,1,1,5.666666667,4,29,59,0,t,3,no,22
127526494,45,7,5,353,1295,t,5,t,f,1,1,1,1,1,18,48,78,2,f,3,no,28
134716382,45,5,1,0,1247,f,1,t,f,1,1,1,1,1,0,0,0,0,f,8,yes,11
15003624,45,0,1,0,2384,f,1,t,f,2,1,1,1,1,0,0,0,0,t,2,no,9
225459731,45,36,1,153,729,t,1,t,t,2,1,1,1,1,26,56,86,33,t,4,yes,21
16004699,50,63,3,208,2360,t,3,t,t,2,1,1,1,1,0,0,0,20,f,4,no,44
91599466,50,152,1,0,1539,t,1,t,f,2,1,1,1,1,0,0,0,28,t,9,yes,21
210352325,50,29,3,176,815,t,4,t,f,1,1,1,1,1,26,56,86,9,f,6,yes,30
147674482,50,2,1,0,1173,f,1,t,f,2,1,1,1,1,0,0,0,0,f,7,yes,14
40719344,52,6,1,330,1923,f,2,t,t,2,1,1,1,1,0,25,55,3,f,9,yes,28
76742963,55,23,1,198,1615,t,1,t,t,2,1,1,1,1,0,0,0,4,f,6,no,39
36208462,55,81,1,135,1971,t,1,t,t,2,1,1,1,1,2,15,45,23,f,4,no,29
224993478,55,32,2,24,732,t,2,t,f,3,1,1,1,1,0,0,24,14,f,4,yes,40
291215612,56,0,1,365,434,f,1,t,f,1,1,1,1,1,30,60,90,0,t,6,yes,10
127526494,57,0,5,0,1295,t,5,t,f,2,1,1,3,1.666666667,0,0,0,0,t,3,no,20
2325715,59,18,1,30,3108,f,1,t,t,2,1,1,1,1,0,1,30,0,f,5,no,27
224993478,60,26,2,55,732,t,2,t,f,2,1,1,2,1.333333333,0,25,55,9,f,4,yes,44
16004699,70,4,3,0,2360,t,3,t,t,2,1,1,1,1,0,0,0,0,f,4,no,24
4425833,74,1,1,358,2885,f,1,t,f,1,15,1,1,5.666666667,23,53,83,0,t,2,no,8
13964592,80,16,2,61,2410,t,2,t,f,2,1,1,1,1,5,5,5,16,t,7,no,36
143400805,85,38,2,324,1199,t,3,t,t,2,1,1,1,1,0,19,49,13,t,7,yes,39
141650928,89,0,2,88,1208,f,2,t,f,2,1,1,1,1,28,58,88,0,t,4,no,21
141650928,89,0,2,0,1208,f,2,t,f,2,1,1,1,1,0,0,0,0,f,4,no,16
210352325,90,11,3,0,815,t,4,t,f,2,1,1,1,1,0,0,0,3,t,6,yes,25
20262664,100,1,2,144,2275,t,2,t,f,1,1,1,1,1,0,25,55,1,f,3,no,34
241305301,100,6,2,74,644,t,2,t,f,4,1,2,2,1.666666667,15,45,74,5,t,2,no,25
5192024,175,4,3,255,2818,f,0,t,f,6,1,1,3,1.666666667,30,55,81,4,t,7,yes,35
26819783,200,1,1,88,2114,f,1,t,f,2,2,2,2,2,29,59,88,0,f,6,no,8
47212372,25,58,1,0,1846,f,1,t,t,2,1,1,1,1,0,0,0,0,f,5,no,24
154766083,35,4,1,0,1121,f,2,t,f,2,1,1,1,1,0,0,0,0,t,6,yes,19
26798398,39,0,1,0,2114,f,1,t,t,2,1,1,1,1,0,0,0,0,f,9,yes,14
117994739,40,34,1,158,1355,t,1,t,t,1,1,1,1,1,8,38,68,11,t,6,yes,31
20544110,40,0,1,0,2268,f,1,t,f,1,1,1,1,1,0,0,0,0,f,9,yes,29
38071956,45,0,2,0,1950,f,2,t,f,4,1,1,2,1.333333333,0,0,0,0,t,9,yes,17
241305301,45,47,2,74,644,t,2,t,f,2,1,1,2,1.333333333,15,45,74,24,t,2,no,24
17632170,49,0,1,0,2321,f,1,t,f,2,1,1,1,1,0,0,0,0,f,6,no,19
111727985,50,9,1,0,1394,f,1,t,t,2,1,1,1,1,0,0,0,0,f,7,yes,15
38071956,50,4,2,0,1950,f,2,t,f,2,1,1,1,1,0,0,0,0,t,9,yes,18
24345905,52,62,1,326,2172,t,2,t,t,1,1,1,1,1,0,21,51,5,t,7,no,39
43883821,55,40,1,0,1888,f,1,t,t,2,1,0,1,0.666666667,0,0,0,38,t,5,no,25
8283759,65,51,1,58,2639,f,1,t,f,2,1,1,0,0.666666667,0,25,55,7,f,3,no,39
67347280,68,9,1,0,1670,f,1,t,f,2,1,1,1,1,0,0,0,0,f,9,yes,21
5192024,72,10,3,360,2818,f,0,t,f,3,1,1,1,1,25,55,85,10,t,7,yes,35
5192024,72,3,3,359,2818,f,0,t,f,3,1,1,2,1.333333333,24,54,84,3,t,7,yes,35
64366223,80,0,1,100,1692,f,1,t,t,2,15,1,1,5.666666667,0,0,14,0,t,7,no,21
161646829,88,0,1,365,1070,f,1,t,f,2,1,1,1,1,30,60,90,0,t,7,yes,25
348316162,90,0,1,89,162,f,0,t,f,4,1,0,2,1,30,60,89,0,t,1,no,13
238157637,90,0,1,364,659,f,1,t,t,1,1,,1,1,29,59,89,0,f,5,yes,2
75596042,100,47,1,65,1621,t,1,t,t,2,1,1,1,1,29,59,65,13,f,5,no,39
46103312,129,54,2,360,1860,t,2,t,t,2,1,1,1,1,27,55,85,6,t,4,no,38
46103312,129,76,2,364,1860,t,2,t,t,2,1,1,1,1,29,59,89,5,t,4,no,23
164137,135,51,3,89,3774,f,3,t,t,2,2,1,2,1.666666667,30,60,89,1,f,4,no,27
46230454,150,43,2,97,1858,t,2,t,t,3,1,1,1,1,30,60,90,10,t,6,no,45
258680569,200,20,1,186,561,t,0,t,f,4,1,1,2,1.333333333,27,57,87,19,t,4,yes,39
165720257,225,0,1,176,1042,f,0,t,f,2,1,1,1,1,26,56,86,0,t,2,no,21
8356290,245,0,1,0,2635,f,1,t,f,2,15,1,2,6,0,0,0,0,f,6,yes,17
52251214,45,0,1,0,1782,f,1,t,t,1,1,1,1,1,0,0,0,0,f,6,no,15
69864302,50,225,1,0,1654,t,1,t,f,2,1,1,1,1,0,0,0,36,f,7,yes,33
234340302,50,58,1,88,676,t,1,t,f,2,1,1,1,1,29,59,88,23,f,2,no,35
30218557,65,108,1,293,2053,t,1,t,f,2,1,1,1,1,0,0,22,9,t,7,yes,23
160188,70,1,1,0,3779,f,1,t,t,2,1,1,1,1,0,0,0,0,f,5,no,16
13354186,70,0,1,0,2427,f,1,t,f,2,15,1,1,5.666666667,0,0,0,0,f,5,yes,20
243538472,70,3,1,0,633,f,1,t,f,1,1,1,1,1,0,0,0,1,f,2,no,32
164137,75,143,3,359,3774,f,3,t,t,1,1,1,1,1,26,54,84,3,f,4,no,25
178029088,80,79,1,231,974,t,1,t,t,2,1,1,1,1,14,44,74,38,t,6,yes,18
6169891,88,163,1,143,2751,t,1,t,t,3,1,1,2,1.333333333,13,43,73,31,t,4,no,41
164137,90,53,3,175,3774,f,3,t,t,1,3,1,1,1.666666667,26,56,86,0,f,4,no,20
1478725,90,24,2,30,3262,t,2,t,t,2,1,1,1,1,0,0,30,3,f,8,yes,32
59389970,90,7,1,0,1727,f,1,t,t,2,1,1,1,1,0,0,0,0,f,4,no,19
161924770,100,0,1,179,1067,f,1,t,f,2,1,1,1,1,29,59,89,0,f,7,yes,14
8314450,110,2,1,0,2638,f,1,t,t,2,1,1,1,1,0,0,0,0,f,6,no,27
9681550,300,11,2,365,2570,f,2,t,f,2,1,1,1,1,30,60,90,0,f,3,no,14
232331798,45,4,1,0,686,f,0,t,f,2,1,1,1,1,0,0,0,4,f,4,yes,18
287211001,49,2,1,115,449,f,0,t,f,1,15,1,0,5.333333333,0,0,25,2,f,2,no,20
114589722,50,15,1,0,1377,f,1,t,f,2,1,1,1,1,0,0,0,0,t,3,no,21
292595841,65,0,1,361,431,f,4,f,f,2,1,1,1,1,26,56,86,0,f,2,no,17
193489347,75,14,2,357,890,t,2,t,f,1,1,1,1,1,22,52,82,9,f,2,no,28
258075446,80,49,1,0,565,t,1,t,f,2,15,1,1,5.666666667,0,0,0,36,f,4,yes,34
9681550,999,0,2,365,2570,f,2,t,f,1,1,1,1,1,30,60,90,0,f,3,no,18
5951826,100,87,2,43,2765,t,2,t,f,2,1,1,1,1,19,29,43,25,f,10,yes,37
16063348,105,55,2,89,2359,t,4,t,f,4,1,1,3,1.666666667,30,60,89,4,f,5,no,36
215584975,125,0,1,89,787,f,1,t,f,1,1,1,1,1,30,60,89,0,t,2,no,17
119220978,125,1,1,89,1346,f,0,t,f,2,1,1,1,1,30,60,89,1,t,7,yes,19
202606140,150,19,3,208,849,t,3,t,f,2,15,1,1,5.666666667,0,0,0,4,t,8,yes,40
60385271,30,24,4,84,1720,f,4,t,f,2,1,1,2,1.333333333,0,25,55,7,t,3,no,19
60385271,32,2,4,144,1720,f,4,t,f,2,1,1,2,1.333333333,0,25,55,2,t,3,no,18
304874434,33,4,1,64,380,f,0,f,f,1,1,1,1,1,5,34,64,4,f,2,no,18
253931285,36,21,2,251,583,t,2,t,t,1,1,1,1,1,25,52,79,8,f,7,yes,24
60385271,39,64,4,55,1720,f,4,t,f,2,1,1,1,1,0,26,55,21,t,3,no,20
60385271,40,42,4,330,1720,f,4,t,f,1,1,1,1,1,0,25,55,17,t,3,no,15
176611788,400,0,2,358,982,f,2,t,f,4,1,2,2,1.666666667,24,54,84,0,f,2,no,41
202606140,41,54,3,203,849,t,3,t,f,2,15,1,1,5.666666667,0,0,0,31,t,8,yes,41
253931285,45,48,2,257,583,t,2,t,t,1,1,1,1,1,24,54,84,36,f,7,yes,28
5951826,50,66,2,50,2765,t,2,t,f,2,1,1,1,1,27,37,50,24,f,10,yes,26
109575846,50,46,3,85,1407,f,3,t,t,2,1,1,1,1,26,56,85,6,t,6,yes,37
109575155,50,2,1,57,1407,f,1,t,t,2,1,1,1,1,2,28,57,2,f,7,yes,20
24599630,60,6,1,22,2165,t,1,t,f,2,1,1,1,1,0,0,0,5,f,8,yes,20
202606140,65,57,3,0,849,t,3,t,f,2,15,1,1,5.666666667,0,0,0,26,t,8,yes,37
8027800,75,65,1,336,2651,f,1,t,t,2,1,1,0,0.666666667,11,31,61,2,f,4,no,39
109575846,75,33,3,85,1407,f,3,t,t,2,1,1,1,1,26,56,85,7,t,6,yes,38
35517759,75,10,1,82,1980,t,1,t,f,2,1,1,1,1,28,58,82,7,f,4,no,26
109575846,75,7,3,85,1407,f,3,t,t,2,1,1,1,1,26,56,85,7,t,6,yes,38
55843637,85,28,2,0,1753,t,3,t,t,2,1,1,2,1.333333333,0,0,0,3,f,7,no,53
326949173,88,8,1,28,302,f,0,t,f,3,1,1,4,2,16,28,28,8,t,5,yes,50
55843637,90,22,2,0,1753,t,3,t,t,2,1,1,1,1,0,0,0,6,f,7,no,44
30243974,99,68,2,0,2053,f,3,t,t,4,1,2,2,1.666666667,0,0,0,0,f,6,yes,27
244979553,25,11,5,179,626,f,5,t,f,2,1,1,1,1,29,59,89,2,f,3,no,24
244979553,25,31,5,179,626,f,5,t,f,2,15,1,1,5.666666667,29,59,89,15,f,3,no,28
244979553,25,4,5,145,626,f,5,t,f,2,1,1,1,1,0,25,55,0,f,3,no,28
244979553,30,35,5,179,626,f,5,t,f,2,1,1,1,1,29,59,89,25,f,3,no,31
126353738,30,1,1,0,1303,f,1,t,f,1,0,0,0,0,0,0,0,1,f,8,yes,16
244979553,48,12,5,179,626,f,5,t,f,2,1,1,1,1,29,59,89,2,t,3,no,22
63558439,50,1,1,0,1697,f,1,t,f,2,1,1,1,1,0,0,0,0,f,5,yes,12
62987015,55,251,3,0,1702,t,4,t,f,2,1,1,1,1,0,0,0,38,t,9,yes,13
62987015,55,59,3,90,1702,t,4,t,f,2,1,1,1,1,30,60,90,18,t,9,yes,12
62987015,65,181,3,90,1702,t,4,t,f,2,1,1,1,1,30,60,90,16,t,9,yes,19
313817915,999,0,1,300,344,f,4,t,f,5,3,5,5,4.333333333,0,0,25,0,f,7,yes,18
249661563,1100,0,1,88,603,f,1,t,f,1,1,1,1,1,28,58,88,0,t,2,no,13
39381,100,0,1,365,4071,f,2,t,t,2,1,1,1,1,30,60,90,0,f,5,no,10
10852844,100,0,1,0,2510,f,1,t,f,2,1,1,1,1,0,0,0,0,f,7,yes,20
41434060,100,30,2,360,1915,f,2,t,t,2,1,1,1,1,25,55,85,3,f,6,no,38
41434060,115,11,2,330,1915,f,2,t,t,2,1,1,3,1.666666667,0,25,55,0,f,6,no,44
266012239,150,1,1,364,526,f,1,t,f,2,15,1,1,5.666666667,29,59,89,1,f,2,no,28
84874715,250,0,1,364,1574,f,0,t,f,1,1,1,1,1,29,59,89,0,t,7,yes,14
7653310,33,1,13,329,2668,t,14,t,t,1,25,1,1,9,0,25,55,1,f,8,no,35
298884849,39,7,1,6,408,f,0,t,f,2,15,1,1,5.666666667,0,0,6,7,t,6,yes,28
49922818,40,25,1,0,1811,f,1,t,f,1,1,1,1,1,0,0,0,0,f,5,yes,43
166853365,43,93,4,330,1036,t,5,t,f,2,1,1,1,1,0,25,55,29,t,6,yes,26
136822809,44,10,2,58,1235,t,2,t,f,2,1,1,1,1,23,53,58,6,f,2,no,46
267015116,45,2,4,179,522,f,4,t,f,1,15,1,0,5.333333333,29,59,89,1,f,6,yes,17
267015116,45,0,4,179,522,f,4,t,f,1,15,1,1,5.666666667,29,59,89,0,t,6,yes,19
267015116,45,3,4,179,522,f,4,t,f,1,25,1,1,9,29,59,89,2,t,6,yes,16
192762356,48,40,1,0,894,t,1,t,f,1,1,1,1,1,0,0,0,19,f,5,yes,28
96338707,49,3,3,77,1510,t,5,t,t,2,1,1,1,1,17,47,77,3,f,6,yes,44
166853365,50,172,4,330,1036,t,5,t,f,2,1,1,2,1.333333333,0,25,55,37,t,6,yes,26
46303663,55,24,1,330,1857,t,1,t,t,1,1,1,1,1,0,25,55,3,f,6,yes,28
46393233,56,34,1,54,1856,t,1,t,t,1,15,1,1,5.666666667,0,0,0,2,t,4,no,30
25669785,59,0,1,235,2135,t,2,t,t,1,1,1,1,1,0,25,55,0,f,6,yes,11
52832071,60,20,1,57,1776,f,1,t,t,2,1,1,1,1,0,0,0,0,f,5,no,17
1451910,65,82,3,364,3270,f,3,t,f,2,1,1,1,1,29,59,89,2,f,3,no,22
1451910,65,34,3,364,3270,f,3,t,f,2,1,1,1,1,29,59,89,1,f,3,no,24
166853365,65,70,4,330,1036,t,5,t,f,3,1,1,2,1.333333333,0,25,55,31,t,6,yes,26
136822809,65,32,2,37,1235,t,2,t,f,4,1,2,2,1.666666667,2,32,37,11,f,2,no,37
96338707,70,0,3,84,1510,t,5,t,t,3,2,1,2,1.666666667,24,54,84,0,f,6,yes,47
166853365,75,109,4,328,1036,t,5,t,f,2,1,1,2,1.333333333,0,23,53,24,t,6,yes,33
193489347,75,2,2,144,890,t,2,t,f,1,1,1,1,1,17,47,77,0,t,2,no,15
104947040,80,1,1,365,1448,f,1,t,f,2,1,1,1,1,30,60,90,0,t,7,yes,9
1451910,85,4,3,365,3270,f,3,t,f,2,,1,1,1,30,60,90,0,t,3,no,18
7030648,85,0,2,0,2699,f,4,t,f,1,1,1,1,1,0,0,0,0,f,6,yes,33
96338707,99,69,3,77,1510,t,5,t,t,4,2,2,3,2.333333333,17,47,77,17,f,6,yes,44
79091167,100,1,1,0,1603,f,1,t,f,2,1,1,1,1,0,0,0,0,t,3,no,17
66391155,100,3,1,0,1677,f,1,t,t,2,1,1,1,1,0,0,0,0,t,5,no,36
69562398,115,0,1,179,1656,f,1,t,f,1,1,1,1,1,30,60,90,0,f,6,yes,21
122913021,120,0,1,179,1324,f,1,t,f,2,1,1,1,1,29,59,89,0,f,3,yes,20
79768391,125,0,1,90,1599,f,1,t,f,3,1,1,1,1,30,60,90,0,t,2,no,33
19734333,150,0,1,0,2285,f,1,t,t,2,1,1,1,1,0,0,0,0,t,4,no,19
21710093,30,69,3,0,2239,t,3,t,t,2,1,1,1,1,0,0,0,0,t,6,yes,28
21710093,30,69,3,0,2239,t,3,t,t,1,1,1,1,1,0,0,0,12,t,6,yes,30
21710093,30,32,3,208,2239,t,3,t,t,1,1,1,1,1,0,0,0,6,t,6,yes,25
33951262,329,0,1,0,1999,f,1,t,t,2,2,1,1,1.333333333,0,0,0,0,f,5,no,18
167446199,33,12,1,0,1033,f,1,t,f,1,1,2,1,1.333333333,0,0,0,2,t,3,no,20
98113671,34,25,2,141,1497,t,2,t,f,1,1,1,1,1,0,22,52,7,f,8,yes,43
226524609,34,15,2,0,722,t,2,t,f,2,1,1,1,1,0,0,0,4,t,5,yes,35
102736129,35,0,1,0,1465,f,1,t,f,2,1,1,1,1,0,0,0,0,t,6,yes,23
154771532,35,39,3,27,1121,t,2,t,f,1,15,1,1,5.666666667,0,0,27,7,f,6,yes,33
322029076,35,0,1,179,318,f,1,t,f,1,1,0,0,0.333333333,30,60,90,0,f,1,no,7
261067519,39,43,1,62,550,t,1,t,f,2,1,1,1,1,18,37,62,27,f,2,no,16
286742480,39,1,1,0,451,f,2,t,f,2,1,1,1,1,0,0,0,1,t,4,yes,23
284281526,39,28,2,18,459,f,1,t,f,2,1,1,1,1,13,18,18,28,t,4,yes,39
275676640,39,6,1,90,486,f,1,t,f,2,1,1,1,1,30,60,89,6,f,2,no,24
66784411,40,0,1,0,1674,f,1,t,t,1,15,1,1,5.666666667,0,0,0,0,f,9,no,17
79299322,40,56,2,85,1602,t,3,t,t,2,1,1,1,1,26,56,85,14,f,9,yes,37
325520630,40,0,1,365,307,f,1,t,f,2,1,1,1,1,30,60,90,0,f,2,no,12
79299322,42,49,2,85,1602,t,3,t,t,2,1,1,1,1,26,56,85,13,f,9,yes,38
10999550,45,29,1,109,2503,f,2,t,t,2,1,1,1,1,0,12,42,3,f,6,yes,50
98113671,45,63,2,327,1497,t,2,t,f,2,1,1,1,1,23,40,53,8,f,8,yes,47
21017164,45,27,1,0,2257,f,1,t,t,2,1,1,1,1,0,0,0,0,t,6,no,35
124926711,45,26,2,54,1311,t,2,t,f,2,1,1,1,1,0,25,54,8,f,3,no,39
124926711,45,21,2,55,1311,t,2,t,f,2,1,1,1,1,1,26,55,9,f,3,no,38
179225963,45,37,1,0,968,t,1,t,f,2,1,1,1,1,0,0,0,8,t,5,yes,22
24806571,45,3,1,0,2159,f,0,t,t,2,1,1,1,1,0,0,0,3,f,7,yes,16
228801432,48,6,2,237,708,t,3,t,f,1,1,1,1,1,0,28,58,3,f,3,no,32
262539146,48,3,4,361,542,f,4,t,f,1,1,1,1,1,26,56,86,3,f,4,yes,20
154771532,48,5,3,47,1121,t,2,t,f,1,15,1,1,5.666666667,0,18,47,5,f,6,yes,34
29956295,49,10,2,0,2058,f,3,t,t,2,1,1,1,1,0,0,0,0,f,7,yes,19
5049504,50,9,1,363,2829,f,1,t,t,2,1,1,2,1.333333333,29,59,89,2,f,7,yes,28
27756743,50,5,1,0,2096,f,1,t,t,3,1,1,2,1.333333333,0,0,0,0,t,5,no,20
158489597,50,25,1,0,1094,f,1,t,f,3,1,1,1,1,0,0,0,0,t,4,no,17
262539146,50,8,4,365,542,f,4,t,f,1,1,1,1,1,30,60,90,7,f,4,yes,25
278317663,50,0,1,0,477,f,0,t,f,1,1,1,0,0.666666667,0,0,0,0,f,2,no,17
281555578,50,3,1,0,467,f,0,t,f,2,1,1,1,1,0,0,0,3,t,1,no,19
174851962,51,3,1,70,991,f,1,t,f,2,1,1,1,1,10,40,70,3,t,6,yes,35
77328372,55,7,1,0,1612,f,1,t,f,2,1,1,1,1,0,0,0,0,f,3,no,41
59234379,55,0,1,0,1728,f,1,t,f,2,1,1,1,1,0,0,0,0,t,8,yes,25
29956295,58,15,2,0,2058,f,3,t,t,2,1,1,1,1,0,0,0,0,f,7,yes,24
82945128,60,17,1,0,1584,f,1,t,t,2,1,1,1,1,0,0,0,0,f,4,no,27
2325694,60,1,1,0,3108,f,1,t,t,2,1,1,1,1,0,0,0,0,f,5,no,41
189348595,60,28,2,0,912,f,2,t,f,2,1,1,1,1,0,0,0,0,t,5,yes,40
262539146,60,5,4,265,542,f,4,t,f,1,1,1,1,1,26,56,86,3,f,4,yes,27
6672553,60,1,2,112,2720,t,2,t,t,2,1,1,1,1,0,0,0,1,f,7,yes,24
56528287,63,6,1,0,1748,f,1,t,f,1,1,1,1,1,0,0,0,0,f,6,no,21
2224579,65,17,1,285,3121,f,1,t,t,3,1,1,2,1.333333333,0,21,22,7,f,6,no,21
103929895,65,0,1,0,1455,f,1,t,f,2,1,1,1,1,0,0,0,0,t,4,no,15
189348595,65,34,2,0,912,f,2,t,f,2,1,1,1,1,0,0,0,0,f,5,yes,26
72412342,65,1,2,0,1638,t,2,t,t,2,1,1,1,1,0,0,0,0,f,6,yes,40
72412342,70,5,2,0,1638,t,2,t,t,2,1,1,1,1,0,0,0,0,f,6,yes,39
262539146,70,4,4,361,542,f,4,t,f,1,1,1,1,1,26,56,86,4,f,4,yes,27
68298395,700,0,1,0,1664,f,1,t,f,1,1,1,1,1,0,0,0,0,t,4,yes,19
141187894,75,24,1,24,1211,f,1,t,f,2,1,1,1,1,0,0,24,0,f,6,yes,32
183135025,75,46,1,9,947,t,1,t,f,3,1,1,1,1,4,6,9,8,t,2,no,25
158886903,75,44,1,0,1091,f,1,t,f,2,1,1,1,1,0,0,0,0,t,1,no,25
94390167,75,152,1,0,1523,t,2,t,t,3,1,1,1,1,0,0,0,79,t,9,yes,32
153460356,75,0,1,0,1131,f,1,t,f,2,1,1,1,1,0,0,0,0,t,9,yes,13
228801432,75,15,2,359,708,t,3,t,f,2,1,1,1,1,24,54,84,10,t,3,no,32
26923693,79,56,2,0,2112,f,3,t,t,2,1,1,1,1,0,0,0,0,f,9,yes,36
26923693,79,21,2,0,2112,f,3,t,t,2,1,1,1,1,0,0,0,0,t,9,yes,35
275415674,79,0,3,172,488,t,3,t,f,2,1,1,1,1,23,53,83,0,f,4,yes,23
37101267,88,0,1,0,1960,f,1,t,f,2,1,1,1,1,0,0,0,0,f,2,no,16
1511062,89,0,2,365,3252,f,2,t,t,2,1,1,1,1,30,60,90,0,f,9,yes,18
139305324,95,3,1,88,1221,f,1,t,t,2,1,1,1,1,28,58,88,2,f,5,yes,21
275415674,99,16,3,270,488,t,3,t,f,2,1,1,1,1,30,60,90,16,f,4,yes,34
275415674,99,18,3,263,488,t,3,t,f,2,1,1,1,1,23,53,83,18,f,4,yes,33
4679716,151,0,1,0,2859,f,1,t,t,2,25,1,2,9.333333333,0,0,0,0,t,4,no,15
136655386,33,11,1,0,1236,f,1,t,f,2,1,1,1,1,0,0,0,0,t,3,no,18
139005436,45,78,1,359,1223,t,1,t,t,2,15,1,1,5.666666667,24,54,84,14,t,9,yes,33
96115938,47,8,1,0,1511,t,1,t,f,2,1,1,1,1,0,0,0,2,t,3,no,16
140799736,65,59,2,300,1213,t,2,t,f,3,1,1,1,1,0,0,25,10,t,6,yes,14
48336928,120,0,1,0,1831,f,1,t,t,1,1,1,1,1,0,0,0,0,f,4,no,22
117089251,120,1,1,0,1360,f,1,t,f,4,1,1,2,1.333333333,0,0,0,0,t,2,no,34
4611282,40,13,1,0,2865,f,0,t,t,1,1,1,1,1,0,0,0,1,t,6,yes,21
45508201,40,3,3,45,1867,f,3,t,f,1,1,1,1,1,10,40,45,2,f,3,no,18
281599990,45,6,1,0,467,f,1,t,f,2,1,1,1,1,0,0,0,6,t,2,no,19
996946,55,12,1,0,3370,f,2,t,t,4,1,1,2,1.333333333,0,0,0,0,f,6,no,9
10348536,65,0,3,1,2537,f,1,t,t,2,1,1,1,1,1,1,1,0,f,5,no,32
10348536,65,0,3,0,2537,f,1,t,t,2,1,1,1,1,0,0,0,0,f,5,no,17
39131373,75,2,1,0,1939,f,0,t,f,1,15,1,1,5.666666667,0,0,0,2,t,2,no,18
66128603,85,8,1,0,1679,t,1,t,f,1,1,1,1,1,0,0,0,8,f,4,no,33
83988949,100,0,1,0,1579,f,1,t,f,2,1,1,1,1,0,0,0,0,f,3,no,15
60666061,100,15,2,0,1718,f,2,t,f,2,1,1,1,1,0,0,0,3,t,9,yes,26
222892849,100,55,1,84,745,f,1,t,f,2,1,1,1,1,24,54,84,26,t,4,yes,30
80760616,109,2,1,0,1595,f,1,t,t,2,1,0,1,0.666666667,0,0,0,0,f,6,yes,21
73462719,117,0,1,0,1632,f,1,t,f,3,15,1,2,6,0,0,0,0,f,3,no,8
